timestamp,WS10m_ERA5_ms,WS50m_ERA5_ms,WS50m_MERRA2_ms,cf_wind_MERRA2
2020-08-04 14:00:00,5.93,7.193348377053698,5.91,0.165
2020-08-04 15:00:00,6.14,7.4480875269999505,6.004,0.173
2020-08-04 16:00:00,6.07,7.363174477017867,6.049,0.177
2020-08-04 17:00:00,5.79,7.02352227708953,5.633,0.142
2020-08-04 18:00:00,5.52,6.696000512872919,5.28,0.117
2020-08-04 19:00:00,5.17,6.271435262962499,5.012,0.098
2020-08-04 20:00:00,5.31,6.441261362926667,4.846,0.088
2020-08-04 21:00:00,5.1,6.186522212980415,4.716,0.08
2020-08-04 22:00:00,4.55,5.519348248835468,4.727,0.081
2020-08-04 23:00:00,4.55,5.519348248835468,4.792,0.085
2020-08-05 00:00:00,4.76,5.77408739878172,4.809,0.086
2020-08-05 01:00:00,4.76,5.77408739878172,5.004,0.098
2020-08-05 02:00:00,5.1,6.186522212980415,5.146,0.107
2020-08-05 03:00:00,5.66,6.865826612837088,5.148,0.107
2020-08-05 04:00:00,6.0,7.278261427035782,4.9,0.091
2020-08-05 05:00:00,6.07,7.363174477017867,4.591,0.073
2020-08-05 06:00:00,6.14,7.4480875269999505,4.335,0.06
2020-08-05 07:00:00,6.07,7.363174477017867,4.395,0.064
2020-08-05 08:00:00,6.0,7.278261427035782,5.333,0.12
2020-08-05 09:00:00,5.93,7.193348377053698,5.646,0.143
2020-08-05 10:00:00,6.69,8.115261491144897,5.633,0.142
2020-08-05 11:00:00,6.83,8.285087591109066,5.61,0.14
2020-08-05 12:00:00,7.17,8.69752240530776,5.67,0.145
2020-08-05 13:00:00,7.38,8.952261555254012,5.758,0.152
2020-08-05 14:00:00,7.24,8.782435455289844,5.854,0.16
2020-08-05 15:00:00,7.03,8.527696305343593,5.857,0.16
2020-08-05 16:00:00,6.83,8.285087591109066,5.719,0.149
2020-08-05 17:00:00,6.76,8.200174541126982,5.456,0.129
2020-08-05 18:00:00,6.83,8.285087591109066,5.238,0.113
2020-08-05 19:00:00,6.62,8.030348441162813,5.227,0.112
2020-08-05 20:00:00,6.41,7.775609291216561,5.243,0.113
2020-08-05 21:00:00,6.55,7.9454353911807285,5.055,0.101
2020-08-05 22:00:00,6.14,7.4480875269999505,4.787,0.085
2020-08-05 23:00:00,6.48,7.860522341198646,4.632,0.076
2020-08-06 00:00:00,6.69,8.115261491144897,4.738,0.082
2020-08-06 01:00:00,6.55,7.9454353911807285,5.029,0.1
2020-08-06 02:00:00,6.62,8.030348441162813,4.97,0.095
2020-08-06 03:00:00,6.83,8.285087591109066,4.876,0.09
2020-08-06 04:00:00,7.1,8.612609355325676,4.852,0.088
2020-08-06 05:00:00,7.17,8.69752240530776,4.55,0.071
2020-08-06 06:00:00,7.17,8.69752240530776,4.003,0.045
2020-08-06 07:00:00,7.45,9.037174605236096,4.144,0.052
2020-08-06 08:00:00,7.59,9.207000705200265,4.544,0.071
2020-08-06 09:00:00,7.79,9.449609419434791,4.761,0.083
2020-08-06 10:00:00,6.76,8.200174541126982,4.942,0.094
2020-08-06 11:00:00,6.76,8.200174541126982,5.011,0.098
2020-08-06 12:00:00,6.83,8.285087591109066,5.094,0.103
2020-08-06 13:00:00,7.1,8.612609355325676,5.293,0.118
2020-08-06 14:00:00,6.9,8.370000641091151,5.539,0.136
2020-08-06 15:00:00,6.97,8.454913691073234,5.882,0.162
2020-08-06 16:00:00,7.1,8.612609355325676,6.24,0.195
2020-08-06 17:00:00,7.24,8.782435455289844,6.426,0.212
2020-08-06 18:00:00,6.97,8.454913691073234,6.419,0.212
2020-08-06 19:00:00,6.83,8.285087591109066,6.241,0.195
2020-08-06 20:00:00,6.69,8.115261491144897,6.202,0.191
2020-08-06 21:00:00,6.28,7.6179136269641194,6.154,0.186
2020-08-06 22:00:00,6.34,7.690696241234477,5.931,0.166
2020-08-06 23:00:00,6.07,7.363174477017867,5.797,0.156
2020-08-07 00:00:00,6.21,7.533000576982035,5.884,0.163
2020-08-07 01:00:00,6.07,7.363174477017867,6.254,0.196
2020-08-07 02:00:00,5.86,7.108435327071614,6.58,0.228
2020-08-07 03:00:00,5.86,7.108435327071614,6.82,0.252
2020-08-07 04:00:00,5.72,6.938609227107445,6.656,0.235
2020-08-07 05:00:00,5.59,6.7809135628550035,6.316,0.201
2020-08-07 06:00:00,5.86,7.108435327071614,6.361,0.206
2020-08-07 07:00:00,6.48,7.860522341198646,6.219,0.192
2020-08-07 08:00:00,6.97,8.454913691073234,6.079,0.18
2020-08-07 09:00:00,7.52,9.12208765521818,6.26,0.197
2020-08-07 10:00:00,6.76,8.200174541126982,6.386,0.208
2020-08-07 11:00:00,7.03,8.527696305343593,6.472,0.216
2020-08-07 12:00:00,7.1,8.612609355325676,6.572,0.226
2020-08-07 13:00:00,6.76,8.200174541126982,6.687,0.239
2020-08-07 14:00:00,6.69,8.115261491144897,6.769,0.247
2020-08-07 15:00:00,6.62,8.030348441162813,6.754,0.246
2020-08-07 16:00:00,6.34,7.690696241234477,6.559,0.225
2020-08-07 17:00:00,6.48,7.860522341198646,6.295,0.199
2020-08-07 18:00:00,6.48,7.860522341198646,6.28,0.198
2020-08-07 19:00:00,6.41,7.775609291216561,6.231,0.194
2020-08-07 20:00:00,6.07,7.363174477017867,5.943,0.168
2020-08-07 21:00:00,5.86,7.108435327071614,5.732,0.15
2020-08-07 22:00:00,6.14,7.4480875269999505,5.702,0.148
2020-08-07 23:00:00,6.21,7.533000576982035,5.775,0.154
2020-08-08 00:00:00,6.48,7.860522341198646,5.87,0.161
2020-08-08 01:00:00,6.55,7.9454353911807285,5.869,0.161
2020-08-08 02:00:00,6.48,7.860522341198646,6.378,0.207
2020-08-08 03:00:00,6.69,8.115261491144897,6.529,0.222
2020-08-08 04:00:00,7.03,8.527696305343593,6.404,0.21
2020-08-08 05:00:00,7.1,8.612609355325676,6.602,0.23
2020-08-08 06:00:00,6.76,8.200174541126982,6.254,0.196
2020-08-08 07:00:00,6.34,7.690696241234477,5.87,0.161
2020-08-08 08:00:00,5.93,7.193348377053698,5.901,0.164
2020-08-08 09:00:00,5.66,6.865826612837088,6.052,0.178
2020-08-08 10:00:00,3.93,4.767261234708438,6.041,0.176
2020-08-08 11:00:00,3.66,4.439739470491827,5.984,0.172
2020-08-08 12:00:00,4.14,5.02200038465469,5.976,0.171
2020-08-08 13:00:00,4.76,5.77408739878172,5.994,0.172
2020-08-08 14:00:00,5.52,6.696000512872919,6.026,0.175
2020-08-08 15:00:00,6.0,7.278261427035782,6.088,0.18
2020-08-08 16:00:00,6.14,7.4480875269999505,6.09,0.18
2020-08-08 17:00:00,6.41,7.775609291216561,5.782,0.155
2020-08-08 18:00:00,6.34,7.690696241234477,5.452,0.129
2020-08-08 19:00:00,6.34,7.690696241234477,5.536,0.135
2020-08-08 20:00:00,6.69,8.115261491144897,5.371,0.122
2020-08-08 21:00:00,7.03,8.527696305343593,4.971,0.096
2020-08-08 22:00:00,6.83,8.285087591109066,4.796,0.085
2020-08-08 23:00:00,6.62,8.030348441162813,4.893,0.091
2020-08-09 00:00:00,6.28,7.6179136269641194,4.858,0.089
2020-08-09 01:00:00,6.28,7.6179136269641194,4.714,0.08
2020-08-09 02:00:00,6.07,7.363174477017867,4.666,0.078
2020-08-09 03:00:00,5.72,6.938609227107445,4.718,0.08
2020-08-09 04:00:00,5.79,7.02352227708953,4.793,0.085
2020-08-09 05:00:00,6.0,7.278261427035782,4.863,0.089
2020-08-09 06:00:00,6.07,7.363174477017867,4.779,0.084
2020-08-09 07:00:00,6.0,7.278261427035782,5.097,0.104
2020-08-09 08:00:00,5.72,6.938609227107445,5.445,0.128
2020-08-09 09:00:00,5.38,6.526174412908752,5.443,0.128
2020-08-09 10:00:00,5.03,6.101609162998331,5.411,0.125
2020-08-09 11:00:00,5.17,6.271435262962499,5.557,0.137
2020-08-09 12:00:00,5.52,6.696000512872919,5.825,0.158
2020-08-09 13:00:00,5.93,7.193348377053698,6.04,0.176
2020-08-09 14:00:00,6.41,7.775609291216561,6.129,0.184
2020-08-09 15:00:00,7.1,8.612609355325676,6.23,0.194
2020-08-09 16:00:00,7.31,8.867348505271927,6.293,0.199
2020-08-09 17:00:00,7.31,8.867348505271927,5.949,0.169
2020-08-09 18:00:00,7.93,9.619435519398959,5.559,0.137
2020-08-09 19:00:00,7.38,8.952261555254012,5.491,0.131
2020-08-09 20:00:00,7.31,8.867348505271927,5.572,0.138
2020-08-09 21:00:00,7.03,8.527696305343593,5.574,0.138
2020-08-09 22:00:00,6.97,8.454913691073234,5.447,0.128
2020-08-09 23:00:00,6.97,8.454913691073234,5.349,0.121
2020-08-10 00:00:00,7.03,8.527696305343593,5.325,0.119
2020-08-10 01:00:00,7.24,8.782435455289844,5.353,0.121
2020-08-10 02:00:00,7.17,8.69752240530776,5.406,0.125
2020-08-10 03:00:00,6.97,8.454913691073234,5.294,0.118
2020-08-10 04:00:00,6.9,8.370000641091151,5.103,0.104
2020-08-10 05:00:00,6.62,8.030348441162813,5.098,0.104
2020-08-10 06:00:00,6.62,8.030348441162813,5.217,0.112
2020-08-10 07:00:00,6.76,8.200174541126982,5.845,0.159
2020-08-10 08:00:00,6.69,8.115261491144897,6.246,0.195
2020-08-10 09:00:00,6.83,8.285087591109066,6.017,0.174
2020-08-10 10:00:00,5.1,6.186522212980415,5.791,0.155
2020-08-10 11:00:00,5.66,6.865826612837088,5.657,0.144
2020-08-10 12:00:00,5.66,6.865826612837088,5.625,0.141
2020-08-10 13:00:00,6.28,7.6179136269641194,5.732,0.15
2020-08-10 14:00:00,7.1,8.612609355325676,5.986,0.172
2020-08-10 15:00:00,7.24,8.782435455289844,6.272,0.197
2020-08-10 16:00:00,7.38,8.952261555254012,6.567,0.226
2020-08-10 17:00:00,7.03,8.527696305343593,6.645,0.234
2020-08-10 18:00:00,6.76,8.200174541126982,6.544,0.223
2020-08-10 19:00:00,6.55,7.9454353911807285,6.344,0.204
2020-08-10 20:00:00,6.34,7.690696241234477,6.109,0.182
2020-08-10 21:00:00,6.0,7.278261427035782,5.934,0.167
2020-08-10 22:00:00,5.38,6.526174412908752,5.936,0.167
2020-08-10 23:00:00,6.0,7.278261427035782,6.316,0.201
2020-08-11 00:00:00,6.28,7.6179136269641194,6.551,0.224
2020-08-11 01:00:00,6.21,7.533000576982035,6.627,0.232
2020-08-11 02:00:00,5.79,7.02352227708953,6.413,0.211
2020-08-11 03:00:00,5.59,6.7809135628550035,6.204,0.191
2020-08-11 04:00:00,5.31,6.441261362926667,6.082,0.18
2020-08-11 05:00:00,5.24,6.356348312944584,6.016,0.174
2020-08-11 06:00:00,5.38,6.526174412908752,5.899,0.164
2020-08-11 07:00:00,5.52,6.696000512872919,6.469,0.216
2020-08-11 08:00:00,5.45,6.611087462890836,6.631,0.232
2020-08-11 09:00:00,5.38,6.526174412908752,6.151,0.186
2020-08-11 10:00:00,5.59,6.7809135628550035,5.662,0.144
2020-08-11 11:00:00,5.45,6.611087462890836,5.34,0.12
2020-08-11 12:00:00,5.45,6.611087462890836,5.233,0.113
2020-08-11 13:00:00,5.52,6.696000512872919,5.324,0.119
2020-08-11 14:00:00,5.31,6.441261362926667,5.551,0.136
2020-08-11 15:00:00,5.52,6.696000512872919,5.838,0.159
2020-08-11 16:00:00,5.45,6.611087462890836,6.201,0.19
2020-08-11 17:00:00,5.38,6.526174412908752,6.517,0.221
2020-08-11 18:00:00,5.31,6.441261362926667,6.809,0.251
2020-08-11 19:00:00,5.24,6.356348312944584,6.809,0.251
2020-08-11 20:00:00,5.1,6.186522212980415,6.672,0.237
2020-08-11 21:00:00,5.03,6.101609162998331,6.484,0.218
2020-08-11 22:00:00,4.83,5.859000448763805,6.457,0.215
2020-08-11 23:00:00,4.83,5.859000448763805,6.591,0.228
2020-08-12 00:00:00,4.69,5.689174348799637,6.665,0.236
2020-08-12 01:00:00,4.28,5.191826484618859,6.794,0.249
2020-08-12 02:00:00,3.79,4.597435134744269,6.81,0.251
2020-08-12 03:00:00,3.59,4.354826420509743,6.755,0.246
2020-08-12 04:00:00,3.59,4.354826420509743,6.618,0.232
2020-08-12 05:00:00,3.59,4.354826420509743,6.446,0.214
2020-08-12 06:00:00,3.79,4.597435134744269,6.149,0.186
2020-08-12 07:00:00,4.07,4.937087334672606,5.768,0.153
2020-08-12 08:00:00,4.21,5.106913434636774,5.602,0.14
2020-08-12 09:00:00,4.48,5.434435198853385,5.691,0.147
2020-08-12 10:00:00,4.21,5.106913434636774,5.812,0.156
2020-08-12 11:00:00,4.69,5.689174348799637,5.904,0.164
2020-08-12 12:00:00,5.24,6.356348312944584,6.022,0.174
2020-08-12 13:00:00,5.93,7.193348377053698,6.112,0.182
2020-08-12 14:00:00,6.34,7.690696241234477,6.172,0.188
2020-08-12 15:00:00,6.41,7.775609291216561,6.139,0.185
2020-08-12 16:00:00,6.28,7.6179136269641194,6.091,0.18
2020-08-12 17:00:00,5.93,7.193348377053698,5.964,0.17
2020-08-12 18:00:00,5.86,7.108435327071614,5.631,0.142
2020-08-12 19:00:00,5.93,7.193348377053698,5.298,0.118
2020-08-12 20:00:00,6.07,7.363174477017867,5.25,0.114
2020-08-12 21:00:00,6.14,7.4480875269999505,5.429,0.127
2020-08-12 22:00:00,5.52,6.696000512872919,5.753,0.152
2020-08-12 23:00:00,5.38,6.526174412908752,5.728,0.15
2020-08-13 00:00:00,5.59,6.7809135628550035,5.955,0.169
2020-08-13 01:00:00,5.52,6.696000512872919,5.866,0.161
2020-08-13 02:00:00,5.59,6.7809135628550035,5.596,0.139
2020-08-13 03:00:00,5.52,6.696000512872919,5.321,0.119
2020-08-13 04:00:00,5.59,6.7809135628550035,5.183,0.109
2020-08-13 05:00:00,5.79,7.02352227708953,5.183,0.109
2020-08-13 06:00:00,5.79,7.02352227708953,5.126,0.106
2020-08-13 07:00:00,6.14,7.4480875269999505,5.212,0.111
2020-08-13 08:00:00,6.07,7.363174477017867,5.431,0.127
2020-08-13 09:00:00,6.41,7.775609291216561,5.381,0.123
2020-08-13 10:00:00,6.0,7.278261427035782,5.459,0.13
2020-08-13 11:00:00,6.28,7.6179136269641194,5.665,0.145
2020-08-13 12:00:00,6.62,8.030348441162813,5.793,0.156
2020-08-13 13:00:00,6.97,8.454913691073234,5.798,0.156
2020-08-13 14:00:00,7.1,8.612609355325676,5.778,0.154
2020-08-13 15:00:00,7.17,8.69752240530776,5.821,0.157
2020-08-13 16:00:00,7.45,9.037174605236096,5.822,0.157
2020-08-13 17:00:00,7.45,9.037174605236096,5.563,0.137
2020-08-13 18:00:00,7.72,9.364696369452707,5.235,0.113
2020-08-13 19:00:00,7.66,9.29191375518235,4.956,0.095
2020-08-13 20:00:00,7.66,9.29191375518235,4.703,0.08
2020-08-13 21:00:00,7.72,9.364696369452707,4.419,0.064
2020-08-13 22:00:00,6.97,8.454913691073234,4.189,0.053
2020-08-13 23:00:00,7.03,8.527696305343593,4.086,0.049
2020-08-14 00:00:00,6.83,8.285087591109066,4.001,0.045
2020-08-14 01:00:00,6.69,8.115261491144897,3.874,0.04
2020-08-14 02:00:00,6.41,7.775609291216561,3.724,0.034
2020-08-14 03:00:00,6.07,7.363174477017867,3.746,0.035
2020-08-14 04:00:00,6.0,7.278261427035782,3.885,0.041
2020-08-14 05:00:00,5.79,7.02352227708953,3.95,0.043
2020-08-14 06:00:00,5.52,6.696000512872919,3.876,0.04
2020-08-14 07:00:00,4.97,6.028826548727973,3.914,0.041
2020-08-14 08:00:00,4.76,5.77408739878172,3.875,0.04
2020-08-14 09:00:00,4.9,5.943913498745889,3.783,0.036
2020-08-14 10:00:00,4.34,5.264609098889216,3.803,0.037
2020-08-14 11:00:00,4.41,5.3495221488713005,3.962,0.044
2020-08-14 12:00:00,4.41,5.3495221488713005,4.232,0.055
2020-08-14 13:00:00,4.34,5.264609098889216,4.575,0.072
2020-08-14 14:00:00,4.62,5.604261298817552,4.893,0.091
2020-08-14 15:00:00,4.76,5.77408739878172,5.128,0.106
2020-08-14 16:00:00,4.69,5.689174348799637,5.204,0.111
2020-08-14 17:00:00,4.55,5.519348248835468,5.152,0.107
2020-08-14 18:00:00,4.21,5.106913434636774,5.092,0.103
2020-08-14 19:00:00,3.72,4.512522084762185,4.951,0.094
2020-08-14 20:00:00,3.66,4.439739470491827,4.821,0.086
2020-08-14 21:00:00,3.52,4.269913370527659,4.871,0.09
2020-08-14 22:00:00,2.14,2.5959132423094293,4.987,0.097
2020-08-14 23:00:00,2.41,2.9234350065260393,4.984,0.096
2020-08-15 00:00:00,2.83,3.432913306418544,4.964,0.095
2020-08-15 01:00:00,2.97,3.6027394063827125,4.972,0.096
2020-08-15 02:00:00,2.83,3.432913306418544,5.058,0.102
2020-08-15 03:00:00,2.62,3.178174156472292,5.283,0.117
2020-08-15 04:00:00,2.34,2.838521956543955,5.429,0.127
2020-08-15 05:00:00,2.28,2.765739342273597,5.345,0.121
2020-08-15 06:00:00,2.34,2.838521956543955,5.14,0.106
2020-08-15 07:00:00,2.48,3.0083480565081233,5.167,0.108
2020-08-15 08:00:00,2.21,2.680826292291513,5.362,0.122
2020-08-15 09:00:00,2.28,2.765739342273597,5.536,0.135
2020-08-15 10:00:00,2.48,3.0083480565081233,5.797,0.156
2020-08-15 11:00:00,3.24,3.930261170599323,6.075,0.179
2020-08-15 12:00:00,3.59,4.354826420509743,6.323,0.202
2020-08-15 13:00:00,3.93,4.767261234708438,6.479,0.218
2020-08-15 14:00:00,4.14,5.02200038465469,6.512,0.22
2020-08-15 15:00:00,4.21,5.106913434636774,6.425,0.212
2020-08-15 16:00:00,4.34,5.264609098889216,6.368,0.207
2020-08-15 17:00:00,4.21,5.106913434636774,6.258,0.196
2020-08-15 18:00:00,4.28,5.191826484618859,6.267,0.197
2020-08-15 19:00:00,4.48,5.434435198853385,6.211,0.192
2020-08-15 20:00:00,4.97,6.028826548727973,6.048,0.177
2020-08-15 21:00:00,5.17,6.271435262962499,5.79,0.155
2020-08-15 22:00:00,5.24,6.356348312944584,5.527,0.134
2020-08-15 23:00:00,5.24,6.356348312944584,5.347,0.121
2020-08-16 00:00:00,5.24,6.356348312944584,5.243,0.113
2020-08-16 01:00:00,5.17,6.271435262962499,5.24,0.113
2020-08-16 02:00:00,4.9,5.943913498745889,5.302,0.118
2020-08-16 03:00:00,4.55,5.519348248835468,5.389,0.124
2020-08-16 04:00:00,4.34,5.264609098889216,5.473,0.13
2020-08-16 05:00:00,4.48,5.434435198853385,5.491,0.131
2020-08-16 06:00:00,4.83,5.859000448763805,5.331,0.12
2020-08-16 07:00:00,5.45,6.611087462890836,5.2,0.111
2020-08-16 08:00:00,5.93,7.193348377053698,5.271,0.116
2020-08-16 09:00:00,5.93,7.193348377053698,5.265,0.115
2020-08-16 10:00:00,5.17,6.271435262962499,5.298,0.118
2020-08-16 11:00:00,5.72,6.938609227107445,5.438,0.127
2020-08-16 12:00:00,6.48,7.860522341198646,5.666,0.145
2020-08-16 13:00:00,6.9,8.370000641091151,5.945,0.168
2020-08-16 14:00:00,7.1,8.612609355325676,6.192,0.19
2020-08-16 15:00:00,7.24,8.782435455289844,6.278,0.198
2020-08-16 16:00:00,7.24,8.782435455289844,6.218,0.192
2020-08-16 17:00:00,7.17,8.69752240530776,6.037,0.176
2020-08-16 18:00:00,6.69,8.115261491144897,5.885,0.163
2020-08-16 19:00:00,6.76,8.200174541126982,5.761,0.152
2020-08-16 20:00:00,7.03,8.527696305343593,5.573,0.138
2020-08-16 21:00:00,7.31,8.867348505271927,5.397,0.124
2020-08-16 22:00:00,6.48,7.860522341198646,5.443,0.128
2020-08-16 23:00:00,6.48,7.860522341198646,5.531,0.135
2020-08-17 00:00:00,6.62,8.030348441162813,5.472,0.13
2020-08-17 01:00:00,6.76,8.200174541126982,5.369,0.122
2020-08-17 02:00:00,6.83,8.285087591109066,5.363,0.122
2020-08-17 03:00:00,6.76,8.200174541126982,5.387,0.124
2020-08-17 04:00:00,6.76,8.200174541126982,5.411,0.125
2020-08-17 05:00:00,6.76,8.200174541126982,5.397,0.124
2020-08-17 06:00:00,6.69,8.115261491144897,5.279,0.116
2020-08-17 07:00:00,6.69,8.115261491144897,5.297,0.118
2020-08-17 08:00:00,6.55,7.9454353911807285,5.615,0.141
2020-08-17 09:00:00,6.62,8.030348441162813,5.715,0.149
2020-08-17 10:00:00,6.21,7.533000576982035,5.713,0.149
2020-08-17 11:00:00,6.55,7.9454353911807285,5.779,0.154
2020-08-17 12:00:00,7.03,8.527696305343593,5.943,0.168
2020-08-17 13:00:00,7.1,8.612609355325676,6.112,0.182
2020-08-17 14:00:00,7.45,9.037174605236096,6.202,0.191
2020-08-17 15:00:00,7.45,9.037174605236096,6.269,0.197
2020-08-17 16:00:00,7.52,9.12208765521818,6.271,0.197
2020-08-17 17:00:00,7.66,9.29191375518235,6.103,0.182
2020-08-17 18:00:00,7.72,9.364696369452707,5.987,0.172
2020-08-17 19:00:00,7.66,9.29191375518235,5.948,0.169
2020-08-17 20:00:00,7.45,9.037174605236096,5.857,0.16
2020-08-17 21:00:00,6.76,8.200174541126982,5.681,0.146
2020-08-17 22:00:00,5.79,7.02352227708953,5.62,0.141
2020-08-17 23:00:00,5.86,7.108435327071614,5.802,0.156
2020-08-18 00:00:00,6.0,7.278261427035782,5.854,0.16
2020-08-18 01:00:00,5.86,7.108435327071614,6.074,0.179
2020-08-18 02:00:00,5.72,6.938609227107445,6.032,0.176
2020-08-18 03:00:00,5.79,7.02352227708953,5.964,0.17
2020-08-18 04:00:00,5.79,7.02352227708953,5.877,0.162
2020-08-18 05:00:00,5.79,7.02352227708953,5.805,0.156
2020-08-18 06:00:00,5.72,6.938609227107445,5.718,0.149
2020-08-18 07:00:00,5.72,6.938609227107445,6.179,0.188
2020-08-18 08:00:00,5.79,7.02352227708953,6.664,0.236
2020-08-18 09:00:00,5.86,7.108435327071614,7.039,0.276
2020-08-18 10:00:00,6.48,7.860522341198646,7.468,0.325
2020-08-18 11:00:00,6.28,7.6179136269641194,7.783,0.364
2020-08-18 12:00:00,6.21,7.533000576982035,7.967,0.386
2020-08-18 13:00:00,6.41,7.775609291216561,8.034,0.395
2020-08-18 14:00:00,6.14,7.4480875269999505,7.881,0.375
2020-08-18 15:00:00,6.07,7.363174477017867,7.48,0.327
2020-08-18 16:00:00,6.34,7.690696241234477,6.938,0.265
2020-08-18 17:00:00,6.55,7.9454353911807285,6.372,0.207
2020-08-18 18:00:00,6.55,7.9454353911807285,6.138,0.185
2020-08-18 19:00:00,6.21,7.533000576982035,6.18,0.189
2020-08-18 20:00:00,6.21,7.533000576982035,6.086,0.18
2020-08-18 21:00:00,5.79,7.02352227708953,5.922,0.166
2020-08-18 22:00:00,4.41,5.3495221488713005,5.746,0.151
2020-08-18 23:00:00,4.41,5.3495221488713005,5.613,0.141
2020-08-19 00:00:00,4.97,6.028826548727973,5.599,0.139
2020-08-19 01:00:00,5.24,6.356348312944584,5.538,0.135
2020-08-19 02:00:00,5.31,6.441261362926667,5.405,0.125
2020-08-19 03:00:00,4.9,5.943913498745889,5.197,0.111
2020-08-19 04:00:00,4.48,5.434435198853385,5.113,0.105
2020-08-19 05:00:00,4.0,4.852174284690522,5.175,0.109
2020-08-19 06:00:00,3.79,4.597435134744269,5.022,0.099
2020-08-19 07:00:00,3.79,4.597435134744269,5.557,0.137
2020-08-19 08:00:00,3.93,4.767261234708438,6.067,0.178
2020-08-19 09:00:00,3.79,4.597435134744269,6.273,0.197
2020-08-19 10:00:00,4.28,5.191826484618859,6.404,0.21
2020-08-19 11:00:00,4.62,5.604261298817552,6.56,0.225
2020-08-19 12:00:00,5.03,6.101609162998331,6.637,0.233
2020-08-19 13:00:00,5.24,6.356348312944584,6.575,0.227
2020-08-19 14:00:00,5.66,6.865826612837088,6.449,0.214
2020-08-19 15:00:00,6.0,7.278261427035782,6.369,0.207
2020-08-19 16:00:00,6.28,7.6179136269641194,6.38,0.207
2020-08-19 17:00:00,5.93,7.193348377053698,6.315,0.201
2020-08-19 18:00:00,5.66,6.865826612837088,6.307,0.2
2020-08-19 19:00:00,5.45,6.611087462890836,6.271,0.197
2020-08-19 20:00:00,5.52,6.696000512872919,6.127,0.184
2020-08-19 21:00:00,5.38,6.526174412908752,5.784,0.155
2020-08-19 22:00:00,5.24,6.356348312944584,5.43,0.127
2020-08-19 23:00:00,5.24,6.356348312944584,5.231,0.113
2020-08-20 00:00:00,5.03,6.101609162998331,5.346,0.121
2020-08-20 01:00:00,4.9,5.943913498745889,5.364,0.122
2020-08-20 02:00:00,4.69,5.689174348799637,5.093,0.103
2020-08-20 03:00:00,4.62,5.604261298817552,4.752,0.082
2020-08-20 04:00:00,4.62,5.604261298817552,4.719,0.081
2020-08-20 05:00:00,4.62,5.604261298817552,4.867,0.09
2020-08-20 06:00:00,4.34,5.264609098889216,4.942,0.094
2020-08-20 07:00:00,4.21,5.106913434636774,5.202,0.111
2020-08-20 08:00:00,4.28,5.191826484618859,5.423,0.126
2020-08-20 09:00:00,4.76,5.77408739878172,5.505,0.132
2020-08-20 10:00:00,4.69,5.689174348799637,5.581,0.139
2020-08-20 11:00:00,5.03,6.101609162998331,5.564,0.137
2020-08-20 12:00:00,5.24,6.356348312944584,5.482,0.131
2020-08-20 13:00:00,5.31,6.441261362926667,5.44,0.127
2020-08-20 14:00:00,5.31,6.441261362926667,5.405,0.125
2020-08-20 15:00:00,5.93,7.193348377053698,5.509,0.133
2020-08-20 16:00:00,6.21,7.533000576982035,5.645,0.143
2020-08-20 17:00:00,6.41,7.775609291216561,5.677,0.146
2020-08-20 18:00:00,6.62,8.030348441162813,5.739,0.151
2020-08-20 19:00:00,6.41,7.775609291216561,5.92,0.166
2020-08-20 20:00:00,6.21,7.533000576982035,5.959,0.17
2020-08-20 21:00:00,6.55,7.9454353911807285,5.638,0.142
2020-08-20 22:00:00,7.86,9.534522469416876,5.547,0.136
2020-08-20 23:00:00,8.0,9.704348569381043,5.648,0.143
2020-08-21 00:00:00,7.79,9.449609419434791,5.673,0.145
2020-08-21 01:00:00,7.45,9.037174605236096,5.743,0.151
2020-08-21 02:00:00,7.52,9.12208765521818,5.789,0.155
2020-08-21 03:00:00,7.45,9.037174605236096,5.847,0.159
2020-08-21 04:00:00,7.52,9.12208765521818,5.868,0.161
2020-08-21 05:00:00,7.72,9.364696369452707,5.772,0.153
2020-08-21 06:00:00,7.66,9.29191375518235,5.593,0.139
2020-08-21 07:00:00,7.17,8.69752240530776,5.742,0.151
2020-08-21 08:00:00,6.9,8.370000641091151,6.297,0.199
2020-08-21 09:00:00,7.03,8.527696305343593,6.705,0.24
2020-08-21 10:00:00,7.17,8.69752240530776,7.038,0.276
2020-08-21 11:00:00,7.31,8.867348505271927,7.249,0.3
2020-08-21 12:00:00,6.83,8.285087591109066,7.236,0.298
2020-08-21 13:00:00,6.83,8.285087591109066,7.081,0.281
2020-08-21 14:00:00,7.31,8.867348505271927,6.82,0.252
2020-08-21 15:00:00,7.86,9.534522469416876,6.502,0.219
2020-08-21 16:00:00,8.0,9.704348569381043,6.125,0.183
2020-08-21 17:00:00,7.79,9.449609419434791,5.972,0.171
2020-08-21 18:00:00,7.03,8.527696305343593,6.163,0.187
2020-08-21 19:00:00,6.9,8.370000641091151,6.517,0.221
2020-08-21 20:00:00,6.76,8.200174541126982,6.739,0.244
2020-08-21 21:00:00,6.55,7.9454353911807285,6.909,0.261
2020-08-21 22:00:00,6.34,7.690696241234477,6.775,0.247
2020-08-21 23:00:00,6.28,7.6179136269641194,6.734,0.244
2020-08-22 00:00:00,6.07,7.363174477017867,6.822,0.252
2020-08-22 01:00:00,5.93,7.193348377053698,6.83,0.254
2020-08-22 02:00:00,5.59,6.7809135628550035,6.722,0.242
